cluster_id	nematode_id_fraction	proteins
OG0000295	1.0	CP13.WP_011010913.1,CPWAL-14572.WP_003479261.1,CPATCC13124.WP_011591136.1,CPMPRL4782.fig|195102.31.peg.2886,CBOT.YP_001386012,CPMPRL4450.fig|195102.34.peg.2761,CPMPRL4725.fig|195102.36.peg.2760,CPATCC3626.WP_003459293.1,CPJJC.WP_025648638.1,CPJGS1721.WP_003475341.1,CPFORC.WP_060671151.1,CPJGS1987.WP_003464591.1,CPCP4.WP_057232178.1,CPMPRL4492.fig|195102.32.peg.1174,CPJP838.WP_061429254.1,CPF262.WP_003482395.1,CPMPRL4716.fig|195102.30.peg.1048,CP1207.WP_049039912.1,CPNCTC8239.WP_003472831.1,CPMJR7757A.WP_060795056.1,CPJGS1495.WP_003452253.1,CPSM101.WP_045009338.1,CPJP55.WP_049039912.1,CPMPRL4350.fig|195102.38.peg.32,CPMPRL4477.fig|195102.33.peg.95,CPMPRL3750.fig|195102.37.peg.1024,CPF4969.WP_003469623.1
OG0000296	1.0	CPCP4.WP_003459310.1,CPATCC13124.WP_003459310.1,CPJGS1495.WP_003452209.1,CPJGS1721.WP_003459310.1,CPJP55.WP_003459310.1,CBOT.YP_001386014,CPMPRL4350.fig|195102.38.peg.29,CPMPRL4782.fig|195102.31.peg.2883,CPMPRL3750.fig|195102.37.peg.1021,CPMPRL4725.fig|195102.36.peg.2757,CPJP838.WP_003452209.1,CPMPRL4716.fig|195102.30.peg.1045,CPMPRL4492.fig|195102.32.peg.1171,CP1207.WP_003459310.1,CPFORC.WP_003452209.1,CPF262.WP_003459310.1,CPSM101.WP_011593164.1,CPMJR7757A.WP_003459310.1,CPMPRL4450.fig|195102.34.peg.2758,CPNCTC8239.WP_003459310.1,CP13.WP_003459310.1,CPWAL-14572.WP_003459310.1,CPJJC.WP_003459310.1,CPATCC3626.WP_003459310.1,CPMPRL4477.fig|195102.33.peg.92,CPJGS1987.WP_003452209.1,CPF4969.WP_003459310.1
OG0000297	1.0	CPF262.WP_003469608.1,CPATCC13124.WP_011591135.1,CP13.WP_003452235.1,CPJJC.WP_003452235.1,CBOT.YP_001386015,CPMPRL4350.fig|195102.38.peg.28,CPJP55.WP_049039914.1,CP1207.WP_049039914.1,CPFORC.WP_003452235.1,CPMPRL4782.fig|195102.31.peg.2882,CPMPRL4725.fig|195102.36.peg.2756,CPMPRL3750.fig|195102.37.peg.1020,CPJGS1721.WP_003475373.1,CPMPRL4716.fig|195102.30.peg.1044,CPMPRL4492.fig|195102.32.peg.1170,CPCP4.WP_003452235.1,CPJP838.WP_003452235.1,CPJGS1987.WP_003452235.1,CPWAL-14572.WP_003479259.1,CPNCTC8239.WP_003452235.1,CPMPRL4450.fig|195102.34.peg.2757,CPJGS1495.WP_003452235.1,CPSM101.WP_011593163.1,CPMJR7757A.WP_003452235.1,CPATCC3626.WP_003452235.1,CPMPRL4477.fig|195102.33.peg.91,CPF4969.WP_003469608.1
OG0000298	1.0	CPATCC3626.WP_003452261.1,CPFORC.WP_003452261.1,CP1207.WP_003452261.1,CPJGS1495.WP_003452261.1,CPNCTC8239.WP_003452261.1,CPATCC13124.WP_003452261.1,CPCP4.WP_003452261.1,CPJJC.WP_003452261.1,CBOT.YP_001386016,CPMPRL3750.fig|195102.37.peg.1019,CPMPRL4782.fig|195102.31.peg.2881,CPMPRL4350.fig|195102.38.peg.27,CPMPRL4725.fig|195102.36.peg.2755,CPMPRL4716.fig|195102.30.peg.1043,CPMJR7757A.WP_003452261.1,CPJP838.WP_003452261.1,CPF4969.WP_003452261.1,CPSM101.WP_011593162.1,CPF262.WP_003452261.1,CPMPRL4450.fig|195102.34.peg.2756,CPJGS1987.WP_003452261.1,CP13.WP_003452261.1,CPWAL-14572.WP_003452261.1,CPMPRL4477.fig|195102.33.peg.90,CPJP55.WP_003452261.1,CPMPRL4492.fig|195102.32.peg.1169,CPJGS1721.WP_003452261.1
OG0000299	1.0	CPMJR7757A.WP_003452217.1,CBOT.YP_001386018,CPMPRL3750.fig|195102.37.peg.1018,CP1207.WP_003452217.1,CPMPRL4782.fig|195102.31.peg.2880,CP13.WP_003452217.1,CPMPRL4350.fig|195102.38.peg.26,CPMPRL4725.fig|195102.36.peg.2754,CPSM101.WP_003452217.1,CPMPRL4716.fig|195102.30.peg.1042,CPMPRL4477.fig|195102.33.peg.89,CPCP4.WP_003452217.1,CPJP838.WP_003452217.1,CPNCTC8239.WP_003452217.1,CPATCC3626.WP_003452217.1,CPMPRL4450.fig|195102.34.peg.2755,CPWAL-14572.WP_003452217.1,CPJJC.WP_003452217.1,CPJGS1495.WP_003452217.1,CPF4969.WP_003452217.1,CPJGS1987.WP_003452217.1,CPF262.WP_003452217.1,CPFORC.WP_003452217.1,CPATCC13124.WP_003452217.1,CPJP55.WP_003452217.1,CPMPRL4492.fig|195102.32.peg.1168,CPJGS1721.WP_003452217.1
OG0000302	1.0	CPMJR7757A.WP_060796856.1,CPF4969.WP_003457926.1,CPMPRL4450.fig|195102.34.peg.2374,CPMPRL4716.fig|195102.30.peg.910,CPJP55.WP_003457926.1,CPJGS1987.WP_003454443.1,CPNCTC8239.WP_003454443.1,CPJJC.WP_003457926.1,CPMPRL4350.fig|195102.38.peg.2596,CPMPRL4782.fig|195102.31.peg.2763,CPATCC3626.WP_003457926.1,CPMPRL3750.fig|195102.37.peg.3094,CPJGS1721.WP_003475030.1,CP13.WP_003457926.1,CPMPRL4492.fig|195102.32.peg.2185,CPWAL-14572.WP_003457926.1,CPMPRL4725.fig|195102.36.peg.2636,CBOT.YP_001386025,CPJGS1495.WP_003454443.1,CPF262.WP_003482320.1,CPSM101.WP_011593082.1,CPMPRL4477.fig|195102.33.peg.2508,CPFORC.WP_003457926.1,CPCP4.WP_003457926.1,CP1207.WP_003457926.1,CPATCC13124.WP_003457926.1,CPJP838.WP_003454443.1
OG0000303	1.0	CPF262.WP_003478913.1,CPMPRL4350.fig|195102.38.peg.2105,CPJP55.WP_003455375.1,CPMPRL4782.fig|195102.31.peg.2266,CPMPRL3750.fig|195102.37.peg.1132,CPMPRL4716.fig|195102.30.peg.2350,CPFORC.WP_060669550.1,CPMPRL4477.fig|195102.33.peg.2001,CP13.WP_011009777.1,CPWAL-14572.WP_003478913.1,CPSM101.WP_011591484.1,CPJGS1721.WP_003476417.1,CPNCTC8239.WP_003471453.1,CPMPRL4725.fig|195102.36.peg.2156,CPJGS1495.WP_003450061.1,CPJJC.WP_025648822.1,CPATCC3626.WP_003455375.1,CPATCC13124.WP_011590167.1,CPMPRL4450.fig|195102.34.peg.1898,CBOT.YP_001386027,CPJGS1987.WP_003461284.1,CPCP4.WP_003478913.1,CPMJR7757A.WP_060796178.1,CPMPRL4492.fig|195102.32.peg.1818,CP1207.WP_025648822.1,CPF4969.WP_004457520.1,CPJP838.WP_061426316.1
OG0000304	1.0	CPJGS1495.WP_042258914.1,CPMPRL4782.fig|195102.31.peg.2542,CPSM101.WP_011593228.1,CPNCTC8239.WP_003479332.1,CPWAL-14572.WP_003479332.1,CPMJR7757A.WP_060794492.1,CPMPRL4477.fig|195102.33.peg.2247,CPMPRL4716.fig|195102.30.peg.2517,CPJP838.WP_003479332.1,CPMPRL3750.fig|195102.37.peg.2929,CPJJC.WP_025648446.1,CPFORC.WP_003479332.1,CPJGS1987.WP_003456692.1,CPMPRL4492.fig|195102.32.peg.2343,CPJGS1721.WP_003467880.1,CPJP55.WP_011591159.1,CPMPRL4725.fig|195102.36.peg.2421,CBOT.YP_001386029,CPMPRL4450.fig|195102.34.peg.2143,CPATCC3626.WP_003456692.1,CPMPRL4350.fig|195102.38.peg.2375,CP1207.WP_049039665.1,CP13.WP_003479332.1,CPATCC13124.WP_011591159.1,CPF262.WP_003479332.1,CPCP4.WP_011591159.1,CPF4969.WP_003467880.1
OG0000305	1.0	CPWAL-14572.WP_003479331.1,CPNCTC8239.WP_003479331.1,CPJP838.WP_003479331.1,CPCP4.WP_003479331.1,CPMJR7757A.WP_060794493.1,CPJJC.WP_003479331.1,CPMPRL4716.fig|195102.30.peg.2516,CPFORC.WP_003479331.1,CPATCC13124.WP_003479331.1,CPMPRL3750.fig|195102.37.peg.2928,CPSM101.WP_011010951.1,CPJGS1721.WP_003479331.1,CPATCC3626.WP_003479331.1,CPJP55.WP_003479331.1,CPMPRL4492.fig|195102.32.peg.2342,CPJGS1495.WP_003479331.1,CPMPRL4725.fig|195102.36.peg.2420,CPF4969.WP_003467894.1,CPMPRL4450.fig|195102.34.peg.2142,CP1207.WP_003479331.1,CBOT.YP_001386030,CPMPRL4782.fig|195102.31.peg.2541,CPMPRL4350.fig|195102.38.peg.2374,CPMPRL4477.fig|195102.33.peg.2246,CPJGS1987.WP_003479331.1,CPF262.WP_003479331.1,CP13.WP_011010951.1
OG0000306	1.0	CPATCC3626.WP_003456810.1,CP13.WP_011010945.1,CPFORC.WP_060671205.1,CPMPRL4477.fig|195102.33.peg.2236,CPMPRL3750.fig|195102.37.peg.2920,CP1207.WP_003463062.1,CPMPRL4350.fig|195102.38.peg.2366,CPJJC.WP_025648451.1,CPJGS1495.WP_003450587.1,CPNCTC8239.WP_003456810.1,CPMPRL4782.fig|195102.31.peg.2532,CPMJR7757A.WP_060794499.1,CPMPRL4716.fig|195102.30.peg.2508,CPJGS1721.WP_003450587.1,CPF262.WP_003482464.1,CPWAL-14572.WP_003463062.1,CPCP4.WP_003456810.1,CPJP55.WP_003456810.1,CPMPRL4450.fig|195102.34.peg.2133,CPJGS1987.WP_003463062.1,CBOT.YP_001386034,CPJP838.WP_061429298.1,CPF4969.WP_003467871.1,CPMPRL4725.fig|195102.36.peg.2412,CPMPRL4492.fig|195102.32.peg.2333,CPATCC13124.WP_011591157.1,CPSM101.WP_011593222.1
OG0000307	1.0	CP13.WP_011010943.1,CPJGS1721.WP_003473601.1,CPMPRL4782.fig|195102.31.peg.2529,CPJP55.WP_003462961.1,CPF4969.WP_003467834.1,CPCP4.WP_003462961.1,CPJGS1987.WP_003462961.1,CPMPRL4725.fig|195102.36.peg.2409,CPMJR7757A.WP_003467834.1,CPFORC.WP_060671202.1,CPMPRL4350.fig|195102.38.peg.2363,CPNCTC8239.WP_003462961.1,CPATCC13124.WP_003462961.1,CPJGS1495.WP_003450710.1,CP1207.WP_003467834.1,CPJJC.WP_025648453.1,CPMPRL4716.fig|195102.30.peg.2505,CPMPRL4477.fig|195102.33.peg.2233,CPMPRL4450.fig|195102.34.peg.2130,CPWAL-14572.WP_003479322.1,CPF262.WP_003482460.1,CBOT.YP_001386035,CPATCC3626.WP_003456787.1,CPJP838.WP_061429295.1,CPMPRL3750.fig|195102.37.peg.2917,CPSM101.WP_011593219.1,CPMPRL4492.fig|195102.32.peg.2330
OG0000308	1.0	CPMJR7757A.WP_060794501.1,CPMPRL4450.fig|195102.34.peg.2129,CP13.WP_003456881.1,CPWAL-14572.WP_003456881.1,CPJGS1495.WP_003450614.1,CPMPRL4782.fig|195102.31.peg.2528,CPJGS1987.WP_003456881.1,CPJP55.WP_003456881.1,CPMPRL4725.fig|195102.36.peg.2408,CPNCTC8239.WP_003456881.1,CPF4969.WP_003467900.1,CPMPRL4350.fig|195102.38.peg.2362,CPMPRL4492.fig|195102.32.peg.2329,CPJGS1721.WP_003456881.1,CPATCC3626.WP_003456881.1,CPCP4.WP_003456881.1,CP1207.WP_003456881.1,CPF262.WP_003456881.1,CPMPRL4477.fig|195102.33.peg.2232,CPMPRL4716.fig|195102.30.peg.2504,CPJP838.WP_061429294.1,CBOT.YP_001386036,CPMPRL3750.fig|195102.37.peg.2916,CPATCC13124.WP_011591156.1,CPJJC.WP_025648454.1,CPFORC.WP_060671200.1,CPSM101.WP_003450614.1
OG0000309	1.0	CP13.WP_003467838.1,CPFORC.WP_060671198.1,CPF4969.WP_003467838.1,CPMJR7757A.WP_003456850.1,CPMPRL4782.fig|195102.31.peg.2527,CPMPRL4725.fig|195102.36.peg.2407,CPMPRL4450.fig|195102.34.peg.2128,CPMPRL4350.fig|195102.38.peg.2361,CPMPRL4492.fig|195102.32.peg.2328,CPATCC3626.WP_003456850.1,CPATCC13124.WP_003456850.1,CPJGS1495.WP_042258918.1,CPNCTC8239.WP_003472457.1,CPJGS1721.WP_003473575.1,CPCP4.WP_003456850.1,CPJP838.WP_061429293.1,CPMPRL4716.fig|195102.30.peg.2503,CPJP55.WP_003456850.1,CPMPRL4477.fig|195102.33.peg.2231,CPF262.WP_003456850.1,CBOT.YP_001386037,CPJJC.WP_025648455.1,CPMPRL3750.fig|195102.37.peg.2915,CPWAL-14572.WP_003479321.1,CPSM101.WP_011593218.1,CPJGS1987.WP_003456850.1,CP1207.WP_003456850.1
OG0000310	1.0	CPF262.WP_003450530.1,CPNCTC8239.WP_003450530.1,CPMJR7757A.WP_003450530.1,CPMPRL4716.fig|195102.30.peg.2502,CPMPRL4782.fig|195102.31.peg.2526,CPMPRL4450.fig|195102.34.peg.2127,CPMPRL4725.fig|195102.36.peg.2406,CPMPRL4350.fig|195102.38.peg.2360,CPJGS1987.WP_003450530.1,CP13.WP_003467869.1,CPJP55.WP_003450530.1,CP1207.WP_003450530.1,CPF4969.WP_003467869.1,CPMPRL4492.fig|195102.32.peg.2327,CPJJC.WP_003467869.1,CPFORC.WP_003467869.1,CPWAL-14572.WP_003450530.1,CPMPRL4477.fig|195102.33.peg.2230,CPJP838.WP_003450530.1,CPCP4.WP_003450530.1,CPSM101.WP_003450530.1,CBOT.YP_001386038,CPJGS1721.WP_003467869.1,CPMPRL3750.fig|195102.37.peg.2914,CPATCC13124.WP_011591155.1,CPJGS1495.WP_003450530.1,CPATCC3626.WP_003450530.1
OG0000311	1.0	CPF4969.WP_003450598.1,CPNCTC8239.WP_003456725.1,CPATCC3626.WP_003456725.1,CPF262.WP_003450598.1,CPMJR7757A.WP_003450598.1,CPMPRL4477.fig|195102.33.peg.2229,CPJGS1987.WP_003456725.1,CPJGS1721.WP_003450598.1,CPMPRL4350.fig|195102.38.peg.2359,CPMPRL4782.fig|195102.31.peg.2525,CPMPRL4450.fig|195102.34.peg.2126,CP13.WP_003450598.1,CPJGS1495.WP_003450598.1,CPMPRL4725.fig|195102.36.peg.2405,CP1207.WP_003456725.1,CPMPRL4492.fig|195102.32.peg.2326,CPJJC.WP_003450598.1,CPFORC.WP_003450598.1,CPJP838.WP_061429292.1,CPMPRL4716.fig|195102.30.peg.2501,CPATCC13124.WP_003450598.1,CPJP55.WP_003456725.1,CPCP4.WP_003456725.1,CBOT.YP_001386039,CPMPRL3750.fig|195102.37.peg.2913,CPWAL-14572.WP_003450598.1,CPSM101.WP_003450598.1
OG0000312	1.0	CPJP838.WP_061429291.1,CPJGS1495.WP_003450748.1,CPJGS1721.WP_003473622.1,CPMPRL4477.fig|195102.33.peg.2228,CPMJR7757A.WP_060794502.1,CPMPRL4350.fig|195102.38.peg.2358,CPMPRL4782.fig|195102.31.peg.2524,CPJP55.WP_003462973.1,CBOT.YP_001386040,CPMPRL4450.fig|195102.34.peg.2125,CPMPRL4725.fig|195102.36.peg.2404,CP1207.WP_003462973.1,CPFORC.WP_060671196.1,CPWAL-14572.WP_003479318.1,CPATCC3626.WP_003456701.1,CP13.WP_011010942.1,CPATCC13124.WP_011591154.1,CPMPRL4716.fig|195102.30.peg.2500,CPJJC.WP_025648456.1,CPCP4.WP_003462973.1,CPF262.WP_003462973.1,CPSM101.WP_011593217.1,CPMPRL3750.fig|195102.37.peg.2912,CPMPRL4492.fig|195102.32.peg.2325,CPNCTC8239.WP_003472468.1,CPF4969.WP_003467942.1,CPJGS1987.WP_003462973.1
OG0000313	1.0	CPJP838.WP_061429290.1,CPSM101.WP_045009274.1,CPWAL-14572.WP_003450740.1,CPMPRL4350.fig|195102.38.peg.2357,CPMPRL4782.fig|195102.31.peg.2523,CPMPRL4477.fig|195102.33.peg.2227,CBOT.YP_001386041,CPMPRL4450.fig|195102.34.peg.2124,CPNCTC8239.WP_003450740.1,CP1207.WP_003467818.1,CPJGS1721.WP_003473580.1,CPJP55.WP_003467818.1,CP13.WP_011010941.1,CPJJC.WP_025648457.1,CPMPRL4492.fig|195102.32.peg.2324,CPJGS1987.WP_003456844.1,CPFORC.WP_003467818.1,CPMPRL4716.fig|195102.30.peg.2499,CPMPRL4725.fig|195102.36.peg.2403,CPJGS1495.WP_003450740.1,CPCP4.WP_003467818.1,CPF262.WP_003467818.1,CPATCC3626.WP_003456844.1,CPMJR7757A.WP_060794503.1,CPF4969.WP_003467818.1,CPATCC13124.WP_041702733.1,CPMPRL3750.fig|195102.37.peg.2911
OG0000314	1.0	CPJGS1721.WP_003472429.1,CPCP4.WP_003456826.1,CP13.WP_003450578.1,CPMPRL4350.fig|195102.38.peg.2355,CPWAL-14572.WP_003472429.1,CPMPRL4782.fig|195102.31.peg.2521,CP1207.WP_003456826.1,CPMPRL4477.fig|195102.33.peg.2225,CPMPRL4450.fig|195102.34.peg.2122,CPMJR7757A.WP_003472429.1,CBOT.YP_001386042,CPMPRL3750.fig|195102.37.peg.2909,CPMPRL4725.fig|195102.36.peg.2401,CPJP838.WP_061429288.1,CPMPRL4492.fig|195102.32.peg.2322,CPJGS1987.WP_003456826.1,CPJJC.WP_003472429.1,CPJGS1495.WP_003450578.1,CPNCTC8239.WP_003472429.1,CPJP55.WP_003456826.1,CPATCC3626.WP_003456826.1,CPMPRL4716.fig|195102.30.peg.2497,CPATCC13124.WP_003456826.1,CPSM101.WP_011593214.1,CPF4969.WP_003450578.1,CPFORC.WP_003472429.1,CPF262.WP_003456826.1
OG0000315	1.0	CPJGS1495.WP_003450706.1,CPCP4.WP_003450706.1,CPATCC13124.WP_003450706.1,CPMPRL4350.fig|195102.38.peg.2354,CPJP55.WP_061416021.1,CPSM101.WP_011593213.1,CPMPRL4782.fig|195102.31.peg.2520,CPMPRL4477.fig|195102.33.peg.2224,CPMPRL4450.fig|195102.34.peg.2121,CPMPRL4725.fig|195102.36.peg.2400,CPMPRL3750.fig|195102.37.peg.2908,CPF262.WP_003450706.1,CP1207.WP_003450706.1,CPMPRL4492.fig|195102.32.peg.2321,CPATCC3626.WP_003450706.1,CPJP838.WP_061429287.1,CPNCTC8239.WP_003450706.1,CBOT.YP_001386046,CPFORC.WP_060671194.1,CPMPRL4716.fig|195102.30.peg.2496,CPJGS1987.WP_003450706.1,CPMJR7757A.WP_060794505.1,CPJGS1721.WP_003450706.1,CPWAL-14572.WP_003450706.1,CPJJC.WP_003450706.1,CPF4969.WP_003450706.1,CP13.WP_003450706.1
OG0000316	1.0	CPNCTC8239.WP_003472485.1,CPJP55.WP_003456713.1,CP13.WP_011010938.1,CPMPRL4725.fig|195102.36.peg.2395,CPJP838.WP_061429283.1,CPATCC13124.WP_003482449.1,CPMPRL3750.fig|195102.37.peg.2903,CPWAL-14572.WP_003479315.1,CP1207.WP_049039657.1,CPF262.WP_003482449.1,CPF4969.WP_003467840.1,CPJGS1987.WP_003456713.1,CPCP4.WP_003456713.1,CPATCC3626.WP_003456713.1,CPMPRL4782.fig|195102.31.peg.2515,CPMPRL4716.fig|195102.30.peg.2491,CPSM101.WP_011593209.1,CPMPRL4350.fig|195102.38.peg.2349,CPJGS1495.WP_003456713.1,CPJGS1721.WP_003473603.1,CPMPRL4477.fig|195102.33.peg.2219,CPMPRL4450.fig|195102.34.peg.2116,CBOT.YP_001386052,CPJJC.WP_025648460.1,CPFORC.WP_003456713.1,CPMJR7757A.WP_060794520.1,CPMPRL4492.fig|195102.32.peg.2316
OG0000317	1.0	CPF4969.WP_003467812.1,CPWAL-14572.WP_003450666.1,CPMPRL3750.fig|195102.37.peg.2899,CPMJR7757A.WP_060794524.1,CPMPRL4716.fig|195102.30.peg.2487,CP13.WP_011010934.1,CPJP838.WP_061429279.1,CPFORC.WP_003450666.1,CPMPRL4725.fig|195102.36.peg.2391,CPATCC3626.WP_003450666.1,CPCP4.WP_003450666.1,CPJJC.WP_025647880.1,CP1207.WP_011010934.1,CPMPRL4477.fig|195102.33.peg.2216,CPMPRL4350.fig|195102.38.peg.2345,CPMPRL4782.fig|195102.31.peg.2511,CPSM101.WP_011593205.1,CPJP55.WP_011010934.1,CPF262.WP_003450666.1,CPJGS1495.WP_003450666.1,CPMPRL4450.fig|195102.34.peg.2113,CBOT.YP_001386053,CPNCTC8239.WP_003450666.1,CPJGS1721.WP_003450666.1,CPMPRL4492.fig|195102.32.peg.2313,CPATCC13124.WP_003450666.1,CPJGS1987.WP_003450666.1
OG0000318	1.0	CPCP4.WP_003469601.1,CPMPRL4782.fig|195102.31.peg.2878,CPJP838.WP_061429253.1,CPMPRL3750.fig|195102.37.peg.1016,CPSM101.WP_011593160.1,CPMPRL4725.fig|195102.36.peg.2752,CPMPRL4350.fig|195102.38.peg.24,CPMPRL4477.fig|195102.33.peg.87,CP13.WP_011010911.1,CPWAL-14572.WP_003479254.1,CPMPRL4716.fig|195102.30.peg.1040,CPNCTC8239.WP_003469601.1,CPATCC3626.WP_003459314.1,CPF262.WP_003482391.1,CP1207.WP_003459314.1,CPJJC.WP_003459314.1,CPJGS1495.WP_003452254.1,CPATCC13124.WP_003479254.1,CPFORC.WP_003464603.1,CPJGS1721.WP_003459314.1,CBOT.YP_001386057,CPF4969.WP_003469601.1,CPJP55.WP_003459314.1,CPMPRL4450.fig|195102.34.peg.2753,CPMPRL4492.fig|195102.32.peg.1166,CPJGS1987.WP_003464603.1,CPMJR7757A.WP_060795054.1
OG0000319	1.0	CPJGS1987.WP_003462984.1,CPJP55.WP_011591160.1,CPCP4.WP_011591160.1,CPMPRL4450.fig|195102.34.peg.2151,CPJGS1721.WP_003473624.1,CPATCC13124.WP_011591160.1,CPWAL-14572.WP_003479335.1,CPATCC3626.WP_003456766.1,CPMPRL4782.fig|195102.31.peg.2550,CPMPRL4725.fig|195102.36.peg.2429,CPMPRL4477.fig|195102.33.peg.2255,CPFORC.WP_003462984.1,CPSM101.WP_011593235.1,CPJP838.WP_061429308.1,CPF4969.WP_003467882.1,CPMPRL4716.fig|195102.30.peg.2525,CPF262.WP_003472425.1,CPMPRL4350.fig|195102.38.peg.2383,CPJJC.WP_011591160.1,CPMPRL3750.fig|195102.37.peg.2937,CPMJR7757A.WP_060796359.1,CPNCTC8239.WP_003472425.1,CBOT.YP_001386058,CP13.WP_011010955.1,CP1207.WP_049039666.1,CPMPRL4492.fig|195102.32.peg.2351,CPJGS1495.WP_003450753.1
OG0000320	1.0	CPJP55.WP_003450596.1,CPATCC13124.WP_003450596.1,CPJP838.WP_061429306.1,CPMJR7757A.WP_003450596.1,CPATCC3626.WP_003450596.1,CPWAL-14572.WP_003450596.1,CPJGS1721.WP_003450596.1,CPJGS1987.WP_003450596.1,CPMPRL4477.fig|195102.33.peg.2253,CP13.WP_003450596.1,CP1207.WP_003450596.1,CPSM101.WP_011593234.1,CPMPRL4492.fig|195102.32.peg.2349,CPJGS1495.WP_003450596.1,CPF262.WP_003450596.1,CPFORC.WP_003450596.1,CPMPRL4725.fig|195102.36.peg.2427,CPNCTC8239.WP_003450596.1,CPMPRL4716.fig|195102.30.peg.2523,CPCP4.WP_003450596.1,CPMPRL4450.fig|195102.34.peg.2149,CPMPRL4350.fig|195102.38.peg.2381,CPMPRL4782.fig|195102.31.peg.2548,CPMPRL3750.fig|195102.37.peg.2935,CPF4969.WP_003450596.1,CBOT.YP_001386059,CPJJC.WP_003450596.1
OG0000321	1.0	CPJP55.WP_011010828.1,CPJP838.WP_061429123.1,CPMPRL4492.fig|195102.32.peg.1351,CPWAL-14572.WP_003478650.1,CPMPRL4350.fig|195102.38.peg.1372,CPATCC3626.WP_003457410.1,CP13.WP_011010828.1,CBOT.YP_001386067,CPMPRL4725.fig|195102.36.peg.1364,CPFORC.WP_060671041.1,CPMPRL4782.fig|195102.31.peg.2116,CPJJC.WP_025648406.1,CP1207.WP_011010828.1,CPJGS1495.WP_003452425.1,CPMPRL4477.fig|195102.33.peg.1493,CPF262.WP_003482175.1,CPF4969.WP_003468148.1,CPJGS1721.WP_003475626.1,CPMPRL4716.fig|195102.30.peg.823,CPSM101.WP_011593010.1,CPMPRL4450.fig|195102.34.peg.1770,CPJGS1987.WP_003462720.1,CPMJR7757A.WP_060795506.1,CPATCC13124.WP_011591076.1,CPNCTC8239.WP_003471100.1,CPCP4.WP_057231997.1,CPMPRL3750.fig|195102.37.peg.345
OG0000322	1.0	CPJJC.WP_025648405.1,CPCP4.WP_011591075.1,CPMPRL4492.fig|195102.32.peg.1352,CPFORC.WP_003462727.1,CPJGS1721.WP_003475598.1,CPMPRL4350.fig|195102.38.peg.1371,CPJGS1987.WP_003462727.1,CBOT.YP_001386068,CPMPRL4725.fig|195102.36.peg.1363,CP13.WP_011010827.1,CPMPRL4450.fig|195102.34.peg.1769,CPMPRL4782.fig|195102.31.peg.2115,CPJP838.WP_061429122.1,CPF262.WP_003482174.1,CPATCC13124.WP_011591075.1,CPMPRL4477.fig|195102.33.peg.1492,CPJP55.WP_011010827.1,CPMJR7757A.WP_060795508.1,CPJGS1495.WP_003452450.1,CPWAL-14572.WP_003478649.1,CPMPRL4716.fig|195102.30.peg.822,CP1207.WP_049039500.1,CPATCC3626.WP_003457326.1,CPSM101.WP_011593009.1,CPNCTC8239.WP_003470708.1,CPF4969.WP_003468137.1,CPMPRL3750.fig|195102.37.peg.344
OG0000323	1.0	CPMPRL4492.fig|195102.32.peg.1353,CPJGS1721.WP_003475608.1,CPATCC3626.WP_003457389.1,CPMPRL4350.fig|195102.38.peg.1370,CPMPRL4725.fig|195102.36.peg.1362,CPMPRL4450.fig|195102.34.peg.1768,CP13.WP_011010826.1,CPMJR7757A.WP_060795510.1,CPMPRL4782.fig|195102.31.peg.2114,CPJP838.WP_061429121.1,CPFORC.WP_060671039.1,CPATCC13124.WP_011591074.1,CPJGS1987.WP_003462706.1,CPMPRL4477.fig|195102.33.peg.1491,CPCP4.WP_057231995.1,CP1207.WP_049039499.1,CPJJC.WP_011010826.1,CPF262.WP_003482173.1,CPNCTC8239.WP_003470605.1,CPF4969.WP_003468144.1,CPWAL-14572.WP_003478648.1,CPMPRL4716.fig|195102.30.peg.821,CPSM101.WP_011593008.1,CBOT.YP_001386070,CPJGS1495.WP_003452405.1,CPJP55.WP_011010826.1,CPMPRL3750.fig|195102.37.peg.343
OG0000324	1.0	CPMJR7757A.WP_060795512.1,CPSM101.WP_011593007.1,CPJP838.WP_061429120.1,CPATCC13124.WP_011591073.1,CPMPRL4492.fig|195102.32.peg.1354,CP1207.WP_011010825.1,CPJGS1495.WP_003452345.1,CPNCTC8239.WP_003470616.1,CPFORC.WP_060671037.1,CPJGS1721.WP_003475600.1,CPMPRL4450.fig|195102.34.peg.1767,CPMPRL4725.fig|195102.36.peg.1361,CPMPRL4782.fig|195102.31.peg.2113,CP13.WP_011010825.1,CPMPRL4477.fig|195102.33.peg.1490,CPMPRL4350.fig|195102.38.peg.1369,CPWAL-14572.WP_003478647.1,CPJJC.WP_011010825.1,CPF262.WP_003482172.1,CPMPRL4716.fig|195102.30.peg.820,CPATCC3626.WP_003457408.1,CBOT.YP_001386071,CPF4969.WP_003468193.1,CPJGS1987.WP_003462698.1,CPMPRL3750.fig|195102.37.peg.342,CPJP55.WP_011010825.1,CPCP4.WP_057231993.1
